Sub-sector,Company Name,Year,GHG Emissions (Scope 1) (tCO2e),GHG Emissions (Scope 2) (tCO2e),GHG Emissions (Scope 3) (tCO2e),Total Energy Consumption (MWhs),Total Water Consumption (ML),Total Waste Generated (t),Current Employees by Gender (Female %),New Hires and Turnover by Gender (Female %),Current Employees by Age Groups (Millennials %),Total Turnover (%),Total Number of Employees,Average Training Hours per Employee,Fatalities,High-consequence injuries,Recordable injuries,Recordable work-related ill health cases,Board Independence (%),Women on the Board (%),Women in Management Team (%),Anti-Corruption Training for Employees (%)
Semiconductors and Semiconductor Equipment,Company_50,2020,450.5331194,269.0422992,407.7042438,47086.37913,686.331,40.78753007,20.50079903,21.08704071,64.58811325,12.33642131,990,11.7949395,0,0,10,2,52.51644896,43.984265,21.45975876,63.71338336
Semiconductors and Semiconductor Equipment,Company_50,2021,129.6125532,991.5563393,342.079955,17588.7356,204.4887905,61.93540966,44.50538059,15.03510859,59.70443262,6.532232256,394,39.29803094,0,0,9,5,53.69156909,38.76192457,36.00158873,50.68705006
Semiconductors and Semiconductor Equipment,Company_50,2022,207.1139295,903.1180305,415.965478,18708.35678,478.133072,26.94682138,41.75897243,46.0659572,32.3976905,15.20603824,286,17.40543244,0,3,9,3,75.16383747,44.00242358,27.83611107,73.76517796
Semiconductors and Semiconductor Equipment,Company_50,2023,256.3551185,650.1331263,427.9234262,11333.63706,431.3567809,39.89814594,30.79411624,40.03143971,37.42110742,7.42490391,757,10.63555316,2,0,3,2,51.39085451,26.67313011,19.284745,80.46378374
Semiconductors and Semiconductor Equipment,Company_50,2024,300.5086305,527.1053126,1576.61563,22659.54865,644.9596952,33.24194662,43.83552669,26.0935387,49.12900952,7.896378023,278,32.16468415,0,3,1,0,63.43960246,21.19831216,14.82850821,82.69221595
Information Technology,Company_1,2020,406.8424074,238.0571599,966.9173928,48307.7953,311.1867933,23.24084326,31.15607271,41.34637351,36.2313746,19.60743964,908,26.63007099,0,3,10,0,54.1485721,42.61234401,29.67012284,76.79880225
Information Technology,Company_1,2021,114.0474708,281.8290382,1186.233561,41588.75272,534.3766544,10.4412915,25.11539491,17.2495129,50.92834401,18.49215211,818,47.19517313,1,2,9,3,85.94773395,33.5362949,36.12814336,66.35820561
Information Technology,Company_1,2022,79.3146992,258.1166112,349.475454,19421.67174,860.1469446,18.66278167,48.24303889,31.72028795,60.95534362,12.08285146,861,34.33231539,2,0,9,0,51.82444261,26.87750932,39.93579484,71.23722682
Information Technology,Company_1,2023,96.67022695,254.6684706,467.0290112,15530.19486,937.2627018,34.36424962,20.47970898,25.83631383,65.02161646,11.70664281,702,10.93720303,2,3,2,2,90.14141729,13.66346398,37.59662447,76.72086655
Information Technology,Company_1,2024,259.3556744,997.6009631,1333.942682,35465.97276,534.1436246,87.77012046,20.36058185,16.06819267,62.60869286,9.975390711,946,25.1406751,0,3,9,2,59.04029027,11.24123799,10.50920214,63.6497636
Information Technology,Company_2,2020,173.1156155,157.5194805,979.5323924,45333.50096,705.5633409,13.08357904,28.47783074,44.45416709,69.92427838,19.8669249,349,28.70690549,0,0,5,0,88.83686906,30.47962018,20.72151495,89.99169314
Information Technology,Company_2,2021,397.5794585,564.935143,1365.18833,35259.0762,952.0973686,71.51985703,44.51283018,11.02860107,54.16744037,8.768587813,378,29.20388689,0,1,3,0,61.28654114,14.43179851,33.62690343,70.34138857
Information Technology,Company_2,2022,226.7048533,947.9139656,1478.233782,42170.37662,225.7479076,37.71162029,34.37301768,24.82344791,59.04824349,9.20685704,852,37.86501371,1,1,5,2,53.1140049,15.60194173,26.46119192,58.76730889
Information Technology,Company_2,2023,325.1278202,751.084009,968.7365093,20319.9016,730.3626114,15.24117561,22.81144981,41.36026056,41.32061341,18.84918831,758,28.62638383,2,3,9,0,60.99029609,20.09161372,32.99028712,98.21365775
Information Technology,Company_2,2024,264.0902453,795.5287332,1798.455572,20690.17066,145.6825245,82.38187944,24.54732496,44.25391084,66.75308152,13.05993899,824,21.88529437,1,3,10,3,71.24831444,22.09563313,12.27863442,97.55080277
Information Technology,Company_3,2020,427.951344,491.9232813,1464.576465,18885.87705,152.6347724,49.16513093,35.35311546,19.78772879,44.75530191,13.35816872,518,17.41718877,0,0,2,5,81.10734364,11.44451079,18.40455334,77.0786073
Information Technology,Company_3,2021,229.4975053,358.5755088,1575.919453,36515.69698,840.9115847,71.42900692,27.06534228,47.42396028,59.78505686,6.119321231,620,37.73964692,2,0,8,5,56.22658434,23.98810031,39.6013208,68.33442846
Information Technology,Company_3,2022,108.6295917,259.6604456,742.0050381,18354.38758,309.6709853,93.55517416,32.25479352,35.79510586,32.28728427,9.866765923,766,20.96859597,1,0,9,1,77.83924315,28.8297768,27.203991,89.65954316
Information Technology,Company_3,2023,490.8032905,461.1254159,308.8121051,36962.32974,134.8675503,50.62654409,22.29547145,47.53342791,66.92636595,5.227667904,644,11.41531124,2,0,4,0,85.7408397,43.03529736,30.51322264,71.14781182
Information Technology,Company_3,2024,114.7552931,784.3465206,1320.841904,23008.55739,329.4332092,51.64960327,32.16300468,15.69732033,43.62184876,6.247872619,151,29.88973613,2,2,9,4,71.40517013,26.07383081,22.84308809,64.55872781
Information Technology,Company_4,2020,185.8168998,894.5818946,397.2665114,41435.78195,354.4146757,13.77941862,27.13062894,15.51424554,37.62536229,16.37756804,300,33.73604326,1,2,7,2,56.46362753,15.61767218,31.69474421,99.23023153
Information Technology,Company_4,2021,313.5358571,912.7153225,1122.824355,31087.17831,294.8569294,62.16615252,34.69164961,18.01928917,58.5820996,10.40566408,569,14.30595842,1,3,9,3,56.04268215,29.39568925,14.470641,62.0703804
Information Technology,Company_4,2022,431.4878823,890.0715651,1255.309812,30512.95157,601.4850834,54.21126402,24.70180006,34.55382499,41.41985411,14.40022323,111,37.04144967,0,1,5,3,72.50570203,47.17174094,22.26552056,92.82990288
Information Technology,Company_4,2023,50.15694285,539.1692803,353.5025921,5634.105374,172.3299298,97.70795527,37.12140026,35.39474255,45.74296449,15.96308327,793,37.63023558,1,0,3,5,65.80114896,47.94796019,13.18364869,61.08835391
Information Technology,Company_4,2024,214.7308205,217.4800868,1751.870602,26510.05632,282.4138022,19.8331543,43.67211833,38.82433738,68.48876131,16.01567,371,42.01762676,0,0,10,4,99.75020908,16.90590912,36.82820093,61.06393625
Information Technology,Company_5,2020,72.89743598,967.9054057,666.7373481,18349.40975,305.1562778,11.83372547,26.85708308,27.62778303,35.00680356,13.44617539,885,10.48428712,0,3,8,1,79.0529818,36.52808542,36.66821021,88.98679778
Information Technology,Company_5,2021,108.7219948,400.6643326,425.7943051,11171.06717,876.3770084,49.61317312,27.68751165,48.23267962,68.44944033,8.763356066,552,43.82081962,0,0,0,2,73.35923446,37.23278556,31.16375091,89.81708235
Information Technology,Company_5,2022,151.7655861,535.0040831,693.6838497,39125.58942,269.5248708,40.76116229,43.84057353,42.41639507,36.16368002,14.07557271,659,39.26892528,1,3,9,0,59.6985275,39.12473754,39.74962603,93.20529281
Information Technology,Company_5,2023,401.4243228,447.1549387,1988.71742,38804.77395,968.5081363,56.75354498,22.02026943,24.40382848,55.87086392,13.93756402,296,17.90785699,2,0,9,4,72.60921988,48.02728083,14.99528486,51.21172384
Information Technology,Company_5,2024,277.2323799,764.534371,1653.720877,45182.2192,727.5150717,20.79571056,44.37227032,30.36485468,46.94108041,13.39364976,559,14.47151033,1,1,3,3,77.13217566,25.02046997,19.18951211,95.85372819
Information Technology,Company_6,2020,205.0526593,782.6437184,656.2400803,38703.90302,512.6998096,71.75484781,39.16903575,11.82430192,53.45024764,17.16107748,693,13.26913099,2,1,7,5,51.94014562,32.31197048,28.73876066,95.08914222
Information Technology,Company_6,2021,112.0726915,279.7935817,1122.584322,28164.51779,249.9727051,85.12752766,32.48329473,35.41352949,64.08588371,19.46092048,156,48.3747291,2,2,10,3,89.25588351,30.82868062,19.85088101,94.23278278
Information Technology,Company_6,2022,186.3479308,189.7128296,663.8587421,24812.38668,454.6744118,15.74112445,33.16303713,37.66871679,51.55938021,5.066612406,957,33.27941183,2,3,4,2,86.84730052,29.4866649,11.61761894,78.62546385
Information Technology,Company_6,2023,195.0756257,327.0341175,1392.424413,35739.38474,307.0917383,39.58876787,31.36343415,20.96682292,51.22388335,19.17819366,481,45.6150203,2,1,5,3,51.5065622,16.41495996,10.86057836,74.74267394
Information Technology,Company_6,2024,465.6518144,711.6909115,1265.844918,38434.2855,122.8153574,93.21860583,26.0583193,28.02937242,36.54855205,8.816451978,931,10.48081968,2,2,10,4,83.99232936,37.67246982,11.59228753,98.58968385
Information Technology,Company_7,2020,52.79110225,974.2194109,971.8947955,46725.71528,683.2025147,47.57488244,34.63735401,49.91265454,63.19801358,12.99289692,505,48.74735469,1,3,4,2,74.44062679,18.29385644,30.50714591,82.60076987
Information Technology,Company_7,2021,221.747447,757.0207307,1088.840383,37545.91046,968.8584019,49.99124385,29.36060683,25.9711435,59.10860729,7.042910042,304,27.0333656,0,0,5,4,94.62754883,22.954639,15.15735447,91.02980329
Information Technology,Company_7,2022,245.8293998,274.2097668,1491.220069,43261.7298,477.6609837,74.44729661,41.16329563,20.97129669,61.299915,13.47533821,105,46.29876139,1,3,2,3,55.45130602,33.14833589,20.68546398,82.92462753
Information Technology,Company_7,2023,253.6811242,922.0832095,1407.232923,15281.26265,826.4841879,17.1173672,26.79779936,30.39445002,33.97342022,11.69343429,476,20.37622688,2,3,1,0,77.6715795,24.64679554,35.23604797,70.74921791
Information Technology,Company_7,2024,289.9339437,237.3763879,1269.108235,29134.93709,800.3529138,55.2789254,38.77191407,12.77828742,48.2556807,10.5524247,860,46.32440846,1,2,6,1,82.71682612,40.1589868,26.81432472,66.60605758
Information Technology,Company_8,2020,82.80552027,531.2588055,1001.599216,11273.9487,237.9257682,85.92651529,39.94419921,47.00094737,51.5929239,12.70965493,490,36.47685134,0,2,7,3,71.15326813,11.180839,37.93151308,92.0495045
Information Technology,Company_8,2021,322.9301277,711.7553237,1170.44892,49567.95366,573.3860889,68.69615338,38.83086149,27.65009594,54.57522322,14.40858737,486,30.04483766,2,3,6,1,86.01521938,19.88139366,34.56759031,62.5120747
Information Technology,Company_8,2022,352.6869886,560.1835941,536.4704955,13837.19668,118.0915307,53.02008423,30.40587365,28.19586971,35.13625314,6.597342168,423,22.19535233,2,2,7,3,82.71159884,33.87415359,19.41162262,97.01078333
Information Technology,Company_8,2023,290.1128851,610.3861829,675.6230177,33791.86673,131.8008037,85.31044066,22.80148169,33.87555198,31.21234209,6.782622769,129,13.41428429,2,2,7,1,53.99604671,32.78976036,20.89630481,83.48088718
Information Technology,Company_8,2024,196.8806708,312.6706561,503.1398349,45333.74722,925.8282733,62.91882382,36.52262126,14.92073291,67.16685361,6.743847692,671,44.94932875,0,3,4,0,74.87891877,42.62716071,18.41905114,65.84960882
Information Technology,Company_9,2020,352.9254245,466.4599059,1707.216641,35494.04869,749.9614103,55.86910932,34.28740588,11.60174773,60.05203884,13.25093571,452,20.59227597,2,0,1,2,74.20512685,33.8627953,35.17762182,96.85611329
Information Technology,Company_9,2021,438.6497,299.4497574,1714.672151,48050.80596,115.5220475,53.79189651,28.25234699,47.32174914,66.09956055,6.51223351,899,40.74514213,2,1,10,0,90.19184731,45.20546607,16.80809922,95.10850128
Information Technology,Company_9,2022,353.1721804,445.3459294,710.7589532,42730.15363,629.1168176,39.57748594,28.88256623,22.40852963,60.42119891,18.41130118,469,10.70355691,0,0,8,5,90.85937876,38.20674442,34.28867285,60.47960696
Information Technology,Company_9,2023,394.4173793,863.5158117,482.0790109,14134.81519,881.5861911,60.30025898,23.70781418,27.90777349,54.75178563,16.42990819,621,42.98831404,0,0,9,4,68.89129912,31.01853876,37.6190672,76.50032933
Information Technology,Company_9,2024,146.540082,232.6665719,1300.06161,38721.58939,136.7116405,92.1373499,21.80297195,35.80646344,55.65267568,19.03185941,541,31.1010679,2,2,2,5,51.81653306,11.40686794,21.92093768,73.08819556
Information Technology,Company_10,2020,242.1625721,486.7423998,1093.024527,7959.800931,848.5200905,21.02376732,32.12058053,28.43810835,50.66897404,17.49841519,381,38.14473881,1,2,9,0,70.36466818,19.989259,21.02488673,90.78285798
Information Technology,Company_10,2021,489.9043545,351.6128326,774.0098404,19594.53364,220.3748761,85.97380496,47.88566847,24.37550054,46.1667677,13.32905559,689,47.04475299,1,3,6,1,71.40400445,15.29287974,17.64377088,64.18974117
Information Technology,Company_10,2022,450.0323754,611.5138952,1255.812975,33875.64592,618.0511348,97.43578977,38.54171299,47.19217988,32.92271195,16.77697707,484,31.37361649,0,3,0,2,75.28416847,41.12119798,20.44592434,68.95645375
Information Technology,Company_10,2023,157.9512027,126.7060083,1707.737624,41468.66806,214.8964775,20.04068081,29.97632665,20.4393848,36.65746795,12.06316249,486,22.30847257,1,3,1,2,74.75969395,21.37652531,29.73561479,89.41685314
Information Technology,Company_10,2024,56.75323251,727.7985953,1929.649694,14867.07301,934.6403975,49.63601023,42.10234572,35.22074481,49.51088868,18.38673111,687,47.28913081,1,1,2,5,80.98942137,11.72521912,11.61417924,59.5623993
Information Technology,Company_11,2020,316.7714677,975.7747532,380.6214012,12873.64589,213.4615015,32.93298108,40.41950672,23.35904664,40.13553837,19.33986394,760,34.95485771,0,2,2,5,52.45829562,23.53155921,22.86120495,67.78618798
Information Technology,Company_11,2021,285.5197732,178.5537781,635.6846069,29957.68979,928.7484421,46.83324764,42.78388775,47.58807618,53.77874275,10.02259309,850,12.98870911,0,0,4,0,81.32857961,23.5810988,30.65610749,86.15763684
Information Technology,Company_11,2022,198.4454318,150.2128466,1854.761606,37570.82034,899.1656326,55.12309324,35.39558296,46.39391415,46.0423333,13.23141612,419,17.01683764,2,3,0,1,98.59824262,21.59900657,10.68105147,74.80941377
Information Technology,Company_11,2023,128.5421803,933.5281267,270.9789327,28788.86236,627.1006427,57.59307465,24.11162322,43.37707154,33.25445366,17.24937938,845,16.86561423,2,3,2,4,84.96736823,40.13598835,37.12227672,64.68797503
Information Technology,Company_11,2024,160.169838,227.9221923,1302.161541,27545.25793,637.4461327,56.93316327,47.54201383,32.55984407,64.2022156,16.83069518,894,41.68045979,2,0,3,0,65.74795902,34.18363495,39.82234472,84.49836572
Information Technology,Company_12,2020,361.4631635,812.644094,1745.780111,16538.73478,103.4686216,55.47365697,25.91720311,44.21696354,65.61870257,10.11620163,693,32.48398575,1,0,2,4,85.47155947,25.73944677,25.4659049,84.86623772
Information Technology,Company_12,2021,161.3803662,817.3712232,526.5683627,40260.22214,910.2611476,72.9606771,26.54329584,38.01681664,34.90582681,10.59594106,364,47.71673869,0,1,0,4,50.28708923,41.72223159,27.96551989,63.08293568
Information Technology,Company_12,2022,181.5253617,934.7556279,1409.949218,11522.05881,587.424108,10.84123867,27.55173867,47.99825312,61.6907319,10.84730512,253,11.4046941,0,1,1,5,95.05724245,41.42987551,22.92556462,73.79528088
Information Technology,Company_12,2023,371.3469906,875.933219,424.2743775,15366.91181,781.5453078,69.33215879,37.01265652,34.68414959,31.93111128,12.13987925,756,27.29486113,2,2,1,5,89.214016,44.58964529,35.36036217,72.97466375
Information Technology,Company_12,2024,407.2599981,743.487725,1496.667542,5969.225872,886.8499903,43.67634643,35.46880779,45.74990924,42.65895372,8.717375303,538,29.96163367,2,3,10,0,95.90215361,45.78756846,10.88563721,81.77086765
Information Technology,Company_13,2020,249.3986691,303.756152,258.8527026,11887.22816,217.8919971,51.13514119,28.29988848,45.1267755,55.1558127,15.32910736,974,47.56307016,2,0,6,1,75.9530985,16.84600741,37.80433826,60.27481253
Information Technology,Company_13,2021,173.8736132,538.4509985,1113.177815,5210.986662,602.5679963,79.78621495,23.65317814,37.4840166,41.02205135,8.679254969,605,43.32395728,1,1,10,0,69.77268383,11.07453098,11.14891119,58.79412249
Information Technology,Company_13,2022,392.6003074,148.7843348,294.2437131,49494.70465,749.6019735,52.38756478,38.11151081,32.56515765,37.78541572,18.38228015,731,40.17561851,0,0,7,1,63.11198448,33.59961742,36.03143485,61.90479887
Information Technology,Company_13,2023,233.4972446,244.2754562,1780.969479,49805.47866,734.5748105,31.84599001,36.54389825,16.08017645,51.61314035,16.93702466,202,13.47473386,2,2,1,4,79.71009131,35.24623515,30.79413007,63.48700809
Information Technology,Company_13,2024,435.934995,999.3026745,1319.237084,24730.81624,488.1896873,44.4096876,34.96575813,11.39783743,41.3734123,7.435813763,196,25.05276262,2,0,4,5,94.22414806,47.73723015,38.29093489,91.94878908
Information Technology,Company_14,2020,122.1142306,217.0547825,1462.012968,15427.52548,728.6811229,34.72647612,31.85068345,12.45535354,55.6542631,9.276422849,576,18.3294767,0,1,0,4,70.03181498,43.97302831,15.60766342,77.88386362
Information Technology,Company_14,2021,258.8192843,274.5828434,1436.483862,8046.838542,104.5990361,42.06013874,41.07303974,29.90891611,33.40851304,9.196963592,866,32.22319699,2,3,2,1,75.0247485,21.9948483,17.66758871,55.60824387
Information Technology,Company_14,2022,341.8690187,150.5259804,973.0728014,7941.182957,142.2323412,56.42265988,45.30946986,17.73554529,66.89061142,8.832638986,993,29.67217773,2,3,2,2,97.28681716,41.59013756,16.63440449,58.23114415
Information Technology,Company_14,2023,400.1749677,783.4144964,1062.255958,33217.44569,200.6221404,97.99660087,26.28902247,44.22320421,66.66054226,13.86599929,778,37.45308853,1,2,3,1,96.93397601,30.41818719,36.8118626,84.86131282
Information Technology,Company_14,2024,60.06568518,977.6835105,1948.764538,32850.23812,134.7048396,96.00685379,29.51733871,36.02824495,50.11601485,11.44451392,733,47.66820065,0,1,10,0,77.45610042,16.55158368,35.54854265,80.92135606
Information Technology,Company_15,2020,375.9793231,723.5818783,1973.072771,8978.211803,215.0774276,51.7208836,27.97217281,29.95428803,41.19536862,14.67482135,141,16.79555659,1,0,3,4,76.84508034,42.40496453,35.01275875,53.49950674
Information Technology,Company_15,2021,257.2555734,469.1050877,1404.453337,39511.40173,316.9087966,10.72996201,39.97320207,32.54402984,53.79993399,10.35146948,942,30.04865397,2,3,10,0,64.31161435,13.24061496,29.72137328,60.58274192
Information Technology,Company_15,2022,146.5333408,887.6058779,491.8491804,27513.70715,803.5386958,79.1950509,47.33609399,13.94290454,69.95473107,10.65200646,496,16.96263754,0,1,4,4,75.70127529,42.12611796,27.43360507,64.06910407
